Airline,Destination,Total_Stops,day,month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_minutes,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai,Price
7,3,2,24,3,7,0,13,45,30,45,0,1,0,0,0,12136.42916531385
2,3,0,12,4,10,20,12,55,2,35,0,1,0,0,0,4439.557600446429
3,3,1,1,5,17,35,22,15,4,40,0,1,0,0,0,5710.200261561353
10,4,1,9,5,19,45,12,35,16,50,0,0,1,0,0,12156.764689641957
10,2,0,27,6,15,15,18,10,2,55,1,0,0,0,0,7178.418980654763
7,2,0,15,5,17,0,19,45,2,45,1,0,0,0,0,6537.8611912653305
7,4,1,9,6,13,30,23,0,9,30,0,0,1,0,0,8899.152950825219
1,2,0,27,4,21,10,0,5,2,55,1,0,0,0,0,4061.6129825036087
10,4,2,27,6,13,25,19,0,29,35,0,0,1,0,0,13326.157165291308
3,3,0,9,5,15,15,17,45,2,30,0,1,0,0,0,4792.933483495671
4,2,0,9,5,11,40,14,30,2,50,1,0,0,0,0,3761.177386476371
8,4,1,27,3,9,45,16,10,6,25,0,0,1,0,0,8190.897682126904
3,4,1,1,6,15,10,20,0,4,50,0,0,1,0,0,6446.513705244406
10,3,1,6,6,18,55,16,20,21,25,0,1,0,0,0,11316.379753224206
10,2,0,6,5,11,10,14,5,2,55,1,0,0,0,0,6090.554280866702
4,4,1,21,3,6,0,13,20,7,20,0,0,1,0,0,7763.802203846504
3,4,1,6,6,4,55,21,0,16,5,0,0,1,0,0,6663.2836075036075
3,1,0,3,6,16,55,18,25,1,30,0,0,0,0,1,3449.6131378517334
10,3,1,1,4,20,0,4,40,8,40,0,1,0,0,0,10658.47000868055
2,3,2,15,4,15,10,23,30,8,20,0,1,0,0,0,5837.017080853175
1,1,0,3,5,22,45,0,15,1,30,0,0,0,0,1,2067.5011706349205
3,3,0,9,6,4,40,7,15,2,35,0,1,0,0,0,4790.168333333333
10,2,1,21,3,8,55,18,25,9,30,1,0,0,0,0,8353.167676091269
8,4,1,9,4,9,0,19,0,10,0,0,0,1,0,0,9749.536096230158
10,2,0,27,5,19,50,22,50,3,0,1,0,0,0,0,6383.966697894121
3,4,0,27,5,5,35,8,50,3,15,0,0,1,0,0,5496.83083581349
3,1,0,18,5,2,35,4,5,1,30,0,0,0,0,1,2912.1706468704883
10,4,1,18,5,13,0,19,0,6,0,0,0,1,0,0,13660.27665268759
1,0,0,12,5,8,20,10,35,2,15,0,0,0,1,0,3659.626905212842
10,4,2,24,6,9,40,4,25,18,45,0,0,1,0,0,11199.04564980159
1,2,0,6,6,9,30,12,20,2,50,1,0,0,0,0,4090.6351599702384
7,4,2,15,6,10,55,19,15,8,20,0,0,1,0,0,12196.898100874823
10,2,0,15,5,7,10,10,10,3,0,1,0,0,0,0,5627.457374751981
8,4,1,24,5,12,50,19,15,6,25,0,0,1,0,0,8032.897134176586
8,4,1,24,6,8,0,19,0,11,0,0,0,1,0,0,12230.106803075396
10,4,1,6,3,17,30,4,25,10,55,0,0,1,0,0,15368.996965525788
5,2,0,1,3,16,0,18,35,2,35,1,0,0,0,0,11529.515636386184
10,2,1,1,3,11,40,19,10,7,30,1,0,0,0,0,11702.368392857144
10,3,1,15,5,14,5,22,35,8,30,0,1,0,0,0,13571.200484871035
8,4,1,9,5,16,0,1,30,9,30,0,0,1,0,0,12445.33368269751
10,3,1,6,6,14,5,22,35,8,30,0,1,0,0,0,13135.84740169552
8,4,1,15,6,10,0,21,0,11,0,0,0,1,0,0,11022.95846974206
3,3,0,18,3,14,20,16,55,2,35,0,1,0,0,0,4888.7160416666675
10,3,1,6,5,8,25,20,45,12,20,0,1,0,0,0,12756.787076343795
2,4,1,9,5,7,55,22,25,14,30,0,0,1,0,0,6934.400428503788
8,4,1,6,3,8,0,18,50,10,50,0,0,1,0,0,15717.0013386093
7,1,0,27,6,6,20,7,40,1,20,0,0,0,0,1,3115.2424851190476
5,2,0,18,4,11,30,14,20,2,50,1,0,0,0,0,5298.598154761906
3,2,0,9,5,20,0,22,50,2,50,1,0,0,0,0,4812.677749255952
8,4,1,9,5,11,40,19,0,7,20,0,0,1,0,0,10656.541093299065
8,4,1,18,5,10,0,21,0,11,0,0,0,1,0,0,9864.175599053724
10,4,1,27,3,19,45,19,45,24,0,0,0,1,0,0,8217.802020089286
10,3,1,6,6,18,55,22,35,27,40,0,1,0,0,0,10437.664815228174
10,4,2,9,6,20,0,4,25,8,25,0,0,1,0,0,15091.186222943725
8,4,1,9,5,19,0,1,30,6,30,0,0,1,0,0,8372.893313153863
10,3,1,9,5,20,0,9,20,13,20,0,1,0,0,0,12269.770710340006
3,3,1,24,5,17,35,22,15,4,40,0,1,0,0,0,5718.642337905149
4,2,0,18,3,7,45,10,40,2,55,1,0,0,0,0,5341.261562499999
8,4,1,21,3,12,50,21,0,8,10,0,0,1,0,0,8227.555063244043
2,3,0,3,3,10,20,12,55,2,35,0,1,0,0,0,5464.584042658727
1,3,0,6,4,6,55,9,30,2,35,0,1,0,0,0,3853.555089962118
8,4,1,9,6,17,30,1,30,8,0,0,0,1,0,0,13369.766308171002
10,3,1,9,5,18,55,4,40,9,45,0,1,0,0,0,10829.04180284993
3,2,0,24,5,0,30,3,25,2,55,1,0,0,0,0,3793.364937545095
3,3,0,1,3,5,30,8,20,2,50,0,1,0,0,0,5729.785119047622
3,3,0,1,4,22,15,0,50,2,35,0,1,0,0,0,4420.430804247836
1,2,0,18,4,9,30,12,20,2,50,1,0,0,0,0,4559.251761138167
8,4,1,9,5,12,50,21,0,8,10,0,0,1,0,0,7873.432469665752
10,3,1,12,6,8,25,20,45,12,20,0,1,0,0,0,12294.696060267856
1,4,1,27,6,15,45,22,5,6,20,0,0,1,0,0,6196.404969787158
7,4,2,1,6,16,40,19,15,26,35,0,0,1,0,0,10361.152523405413
3,2,0,6,5,18,25,21,20,2,55,1,0,0,0,0,4825.135141369048
1,0,0,12,6,9,45,12,0,2,15,0,0,0,1,0,3560.8523926594266
10,4,1,9,3,21,50,4,25,6,35,0,0,1,0,0,14430.656048994404
3,4,1,12,6,6,50,22,30,15,40,0,0,1,0,0,6614.698559140512
10,3,1,18,5,17,0,22,5,29,5,0,1,0,0,0,13458.54603704455
7,3,2,6,6,8,20,23,15,14,55,0,1,0,0,0,11608.515901537692
10,3,1,15,5,18,55,4,40,9,45,0,1,0,0,0,10549.991112351192
7,4,2,15,6,22,0,19,15,21,15,0,0,1,0,0,10529.58939484127
8,4,1,24,6,6,0,19,15,13,15,0,0,1,0,0,9506.752297754323
10,4,1,3,3,13,0,4,25,15,25,0,0,1,0,0,16069.88217092804
10,4,1,3,6,13,0,4,25,15,25,0,0,1,0,0,12511.215192437772
3,4,1,9,6,11,25,1,30,14,5,0,0,1,0,0,6459.643679315477
3,2,0,6,5,4,0,6,50,2,50,1,0,0,0,0,4005.913043154763
3,3,0,6,3,10,10,12,55,2,45,0,1,0,0,0,5143.919968998014
3,2,0,24,4,10,10,13,0,2,50,1,0,0,0,0,4361.950765918111
10,2,0,15,4,6,0,8,45,2,45,1,0,0,0,0,6709.845597718255
8,4,1,6,6,9,0,21,0,12,0,0,0,1,0,0,12144.699209618511
10,4,2,9,3,10,45,18,50,32,5,0,0,1,0,0,17583.90014317281
10,4,1,6,3,20,50,19,45,22,55,0,0,1,0,0,15635.58343186327
10,2,1,12,3,20,35,11,25,14,50,1,0,0,0,0,12226.543365688127
10,3,1,24,3,19,45,8,10,12,25,0,1,0,0,0,12460.332336309526
8,4,1,3,6,10,20,19,15,8,55,0,0,1,0,0,8712.555247478216
10,4,2,21,5,5,30,19,0,13,30,0,0,1,0,0,14829.08962425595
3,1,0,9,5,9,10,10,40,1,30,0,0,0,0,1,4323.108170882935
2,3,0,6,5,10,20,12,55,2,35,0,1,0,0,0,4639.246925166847
4,2,0,3,6,7,45,10,40,2,55,1,0,0,0,0,4350.874790877523
7,4,2,15,5,19,45,19,15,23,30,0,0,1,0,0,10862.0101264881
7,4,2,27,6,13,20,7,40,18,20,0,0,1,0,0,12588.01321011454
5,3,1,9,6,20,20,22,55,26,35,0,1,0,0,0,8774.927374751982
3,4,1,15,4,2,0,7,45,5,45,0,0,1,0,0,6196.195330086579
10,3,1,15,5,18,55,12,0,17,5,0,1,0,0,0,11171.761851889429
7,3,2,9,5,9,50,23,15,13,25,0,1,0,0,0,14236.92621189575
10,3,1,15,5,8,25,16,20,7,55,0,1,0,0,0,13227.833730158734
3,3,0,15,3,15,10,17,45,2,35,0,1,0,0,0,4603.9829698600015
1,3,0,1,4,17,10,19,40,2,30,0,1,0,0,0,3899.451022163602
8,4,1,15,6,17,0,1,30,8,30,0,0,1,0,0,8309.837454568002
10,4,1,12,6,15,0,19,0,28,0,0,0,1,0,0,11287.592082656924
7,4,1,24,6,17,40,9,35,15,55,0,0,1,0,0,7561.7253013392865
7,4,2,9,3,10,55,19,15,32,20,0,0,1,0,0,14811.880142609132
10,4,1,27,3,20,50,4,25,7,35,0,0,1,0,0,10138.988000992062
8,4,1,6,6,7,10,16,10,9,0,0,0,1,0,0,7976.008711557539
7,3,0,6,6,14,15,16,45,2,30,0,1,0,0,0,5785.882110840546
8,4,1,6,3,6,0,21,0,15,0,0,0,1,0,0,12540.099105790045
3,1,0,15,6,2,35,4,5,1,30,0,0,0,0,1,2818.4211743551577
8,4,1,18,5,8,45,19,0,10,15,0,0,1,0,0,9904.347495039678
5,0,0,9,6,7,45,10,0,2,15,0,0,0,1,0,5024.292581845238
10,4,2,18,5,19,10,12,35,17,25,0,0,1,0,0,14840.417095846866
10,3,1,9,6,14,5,4,40,14,35,0,1,0,0,0,11574.511103783367
7,2,2,1,3,8,50,10,35,25,45,1,0,0,0,0,10650.470884176584
7,3,2,24,5,7,0,5,25,22,25,0,1,0,0,0,13328.979882868862
3,2,0,6,6,6,5,8,50,2,45,1,0,0,0,0,4117.354734397549
7,4,1,3,3,20,40,9,25,12,45,0,0,1,0,0,12224.065856218434
7,4,2,15,6,22,0,19,15,21,15,0,0,1,0,0,10529.58939484127
10,3,1,6,6,6,30,18,15,11,45,0,1,0,0,0,12401.85924512987
2,3,0,12,6,22,50,1,20,2,30,0,1,0,0,0,4037.576044146825
8,4,1,3,6,13,0,1,30,12,30,0,0,1,0,0,11592.714383680559
10,2,1,6,3,8,55,0,45,15,50,1,0,0,0,0,13157.192996257221
7,3,0,18,6,20,45,23,20,2,35,0,1,0,0,0,4185.500019390331
3,4,1,1,6,8,35,16,10,7,35,0,0,1,0,0,6791.543747519841
7,4,2,6,3,6,50,19,15,36,25,0,0,1,0,0,13366.906693948415
10,2,1,12,3,22,55,21,20,22,25,1,0,0,0,0,11732.184295860387
2,4,1,12,6,16,45,7,10,14,25,0,0,1,0,0,7656.357225942456
1,2,0,15,6,9,30,12,20,2,50,1,0,0,0,0,4201.796767451301
10,4,1,3,6,11,30,19,0,7,30,0,0,1,0,0,12444.189014136904
8,4,1,3,3,11,30,21,0,9,30,0,0,1,0,0,14901.899013235025
10,3,1,9,6,21,10,19,50,22,40,0,1,0,0,0,11646.993503900609
10,3,1,21,5,16,30,22,35,6,5,0,1,0,0,0,13644.444998759922
3,3,1,9,5,19,20,23,45,4,25,0,1,0,0,0,3914.5366521239157
3,2,0,18,4,7,10,10,5,2,55,1,0,0,0,0,4853.534862351191
2,2,0,27,6,4,55,7,45,2,50,1,0,0,0,0,4241.591474861943
1,3,0,15,5,22,20,0,40,2,20,0,1,0,0,0,3864.2335863095236
1,3,0,24,3,6,55,9,35,2,40,0,1,0,0,0,4283.032729865619
10,4,1,18,5,15,0,19,0,28,0,0,0,1,0,0,13331.158842442277
10,3,1,1,5,9,35,21,5,11,30,0,1,0,0,0,11704.801769862088
10,2,0,27,5,17,45,20,45,3,0,1,0,0,0,0,6714.715527033729
10,4,1,3,3,19,45,18,50,23,5,0,0,1,0,0,16143.334180879872
3,2,0,1,5,21,15,0,15,3,0,1,0,0,0,0,4097.221140309343
10,4,1,1,6,15,0,19,0,28,0,0,0,1,0,0,13060.047460881135
4,2,0,21,4,20,55,23,40,2,45,1,0,0,0,0,4440.966871054294
1,2,0,18,5,21,10,0,5,2,55,1,0,0,0,0,4095.6231299603132
8,4,1,15,5,9,15,19,0,9,45,0,0,1,0,0,10731.97878968254
2,3,0,27,6,10,20,12,55,2,35,0,1,0,0,0,4779.326484036798
3,4,1,18,5,17,5,22,25,5,20,0,0,1,0,0,6324.470864335317
3,2,0,21,4,7,10,10,5,2,55,1,0,0,0,0,4866.632965029763
7,3,2,21,5,16,45,12,30,19,45,0,1,0,0,0,13951.468148110565
10,4,2,6,6,6,45,4,25,21,40,0,0,1,0,0,13052.067744182907
3,4,1,6,3,4,55,12,0,7,5,0,0,1,0,0,8936.801826073233
10,4,1,9,3,6,50,4,25,21,35,0,0,1,0,0,14668.237335069445
10,2,0,24,6,8,20,11,20,3,0,1,0,0,0,0,6639.5512896825385
7,2,0,3,5,17,0,19,45,2,45,1,0,0,0,0,5727.168369915673
7,4,2,27,5,18,45,19,15,24,30,0,0,1,0,0,11513.67916294643
1,4,1,27,5,8,45,13,15,4,30,0,0,1,0,0,5004.664333947303
3,2,0,15,3,6,0,8,45,2,45,1,0,0,0,0,5985.299802038238
10,3,1,12,5,18,55,12,0,17,5,0,1,0,0,0,11101.706615259744
8,4,1,21,5,10,20,19,0,8,40,0,0,1,0,0,9810.6159796627
8,4,1,9,6,11,30,1,30,14,0,0,0,1,0,0,12944.56617345328
10,2,1,21,3,8,0,18,25,10,25,1,0,0,0,0,8371.394517609126
2,4,1,24,6,7,55,15,45,7,50,0,0,1,0,0,6626.301347966271
10,2,1,18,3,22,50,10,25,11,35,1,0,0,0,0,11496.479838789683
10,1,0,3,3,10,20,11,50,1,30,0,0,0,0,1,7556.759513550687
8,4,1,27,3,7,10,16,10,9,0,0,0,1,0,0,7527.333762400794
10,3,1,12,5,18,55,20,45,25,50,0,1,0,0,0,10605.858056795634
7,4,2,15,5,5,55,19,15,37,20,0,0,1,0,0,11541.199902033728
7,3,2,24,3,20,30,13,45,17,15,0,1,0,0,0,12581.313402777776
8,4,2,3,6,15,5,1,30,10,25,0,0,1,0,0,16410.804745783735
8,4,1,18,5,16,0,1,30,9,30,0,0,1,0,0,12554.484576794726
10,4,1,9,6,7,5,12,35,5,30,0,0,1,0,0,13674.12664558531
10,3,1,18,5,21,10,8,15,11,5,0,1,0,0,0,11237.568643804116
10,4,2,9,5,19,10,12,35,17,25,0,0,1,0,0,14004.633307066193
8,4,1,3,3,8,55,15,30,6,35,0,0,1,0,0,14302.049857755595
3,2,0,1,4,18,25,21,20,2,55,1,0,0,0,0,5231.48287450397
10,3,1,9,6,20,0,8,15,12,15,0,1,0,0,0,11614.14376668471
7,4,1,27,5,12,30,9,25,20,55,0,0,1,0,0,7585.495797371032
7,3,1,12,6,16,45,21,5,28,20,0,1,0,0,0,7836.97638843795
10,1,0,9,5,19,35,21,5,1,30,0,0,0,0,1,4431.02149192821
7,4,2,9,6,12,0,19,15,7,15,0,0,1,0,0,9384.477127074313
4,2,0,9,3,7,45,10,40,2,55,1,0,0,0,0,6670.717950261545
8,4,1,21,5,4,55,19,0,14,5,0,0,1,0,0,10057.891899688859
10,3,1,9,5,14,5,8,15,18,10,0,1,0,0,0,9605.78884909362
1,3,0,3,5,22,20,0,40,2,20,0,1,0,0,0,3885.619025297618
1,1,0,27,3,13,10,14,30,1,20,0,0,0,0,1,2708.082237103175
10,3,1,1,4,8,25,12,0,27,35,0,1,0,0,0,9510.593238991914
8,4,1,21,5,17,45,1,30,7,45,0,0,1,0,0,8196.292056051585
8,4,1,24,6,12,50,1,30,12,40,0,0,1,0,0,7062.069353242243
3,4,1,18,5,7,15,12,30,5,15,0,0,1,0,0,5960.495753968249
10,2,1,18,3,16,55,9,30,16,35,1,0,0,0,0,12209.133269490925
3,4,1,27,6,2,0,7,45,5,45,0,0,1,0,0,6208.586281001981
7,2,2,9,3,17,25,23,55,30,30,1,0,0,0,0,12467.959342645205
10,1,0,15,6,2,55,4,20,1,25,0,0,0,0,1,5141.392484668107
10,3,1,12,6,21,10,8,15,11,5,0,1,0,0,0,10563.025646549631
10,4,2,15,6,9,40,4,25,18,45,0,0,1,0,0,11256.627426835315
10,3,1,9,6,20,0,19,50,23,50,0,1,0,0,0,11880.41437127976
10,3,1,12,6,20,25,14,25,18,0,0,1,0,0,0,11147.204216269836
10,3,1,24,5,17,0,21,5,28,5,0,1,0,0,0,13235.923781340189
10,3,1,6,6,6,30,10,5,27,35,0,1,0,0,0,10557.784419755595
1,3,0,18,3,9,0,11,30,2,30,0,1,0,0,0,4287.418088014419
1,1,0,24,6,5,45,7,15,1,30,0,0,0,0,1,2555.67638888889
1,0,0,18,3,17,45,20,5,2,20,0,0,0,1,0,4403.989420882937
3,2,0,24,3,13,10,16,10,3,0,1,0,0,0,0,7072.404677579366
5,2,0,9,3,21,10,0,5,2,55,1,0,0,0,0,9906.571852678571
10,3,1,1,5,14,5,20,45,6,40,0,1,0,0,0,12246.824143668837
10,4,2,18,5,11,40,19,0,7,20,0,0,1,0,0,19172.898190498738
3,2,0,1,4,22,10,1,0,2,50,1,0,0,0,0,4216.1948290945165
10,4,1,12,6,16,0,19,0,27,0,0,0,1,0,0,11413.52771137716
10,4,2,21,3,18,25,18,50,24,25,0,0,1,0,0,11334.516247519834
10,3,1,24,3,6,30,19,40,13,10,0,1,0,0,0,12465.045038442458
8,4,1,27,6,8,0,19,15,11,15,0,0,1,0,0,13160.931279423701
10,3,1,24,5,16,30,10,5,17,35,0,1,0,0,0,11905.90714950848
1,3,0,6,6,6,55,9,30,2,35,0,1,0,0,0,3849.924183802307
3,3,0,1,4,15,15,17,45,2,30,0,1,0,0,0,4367.908332093253
10,4,2,21,5,9,40,12,35,26,55,0,0,1,0,0,13744.444926609847
10,4,2,6,6,9,35,4,25,18,50,0,0,1,0,0,12802.674447939213
8,4,1,6,6,19,0,1,30,6,30,0,0,1,0,0,7606.233572330448
8,4,1,27,3,10,20,19,15,8,55,0,0,1,0,0,8621.003910308447
3,4,1,27,6,17,5,22,25,5,20,0,0,1,0,0,6273.060434027775
2,4,1,27,3,7,55,22,15,14,20,0,0,1,0,0,6870.436008184525
8,4,1,21,3,8,0,21,0,13,0,0,0,1,0,0,11021.482456597227
10,2,1,18,3,21,25,8,15,10,50,1,0,0,0,0,11879.430145765691
10,2,1,12,3,20,35,13,15,16,40,1,0,0,0,0,11796.082281858766
10,2,0,6,5,18,55,22,0,3,5,1,0,0,0,0,5928.774898313493
8,4,1,1,6,17,45,1,30,7,45,0,0,1,0,0,8327.57747643849
1,3,0,15,6,17,10,19,40,2,30,0,1,0,0,0,3957.1866356646788
3,4,2,3,3,6,40,21,20,14,40,0,0,1,0,0,8924.367871546852
3,1,0,24,3,21,20,22,45,1,25,0,0,0,0,1,3437.496980632214
1,2,0,21,4,21,10,0,5,2,55,1,0,0,0,0,4420.19676226551
4,2,0,18,3,20,55,23,50,2,55,1,0,0,0,0,7079.2930840773815
3,3,1,15,5,15,15,20,30,5,15,0,1,0,0,0,5491.967216923703
8,4,1,12,6,11,40,1,30,13,50,0,0,1,0,0,7122.06114808802
7,3,1,24,3,9,25,11,10,25,45,0,1,0,0,0,10080.846169169376
4,2,0,9,3,11,40,14,35,2,55,1,0,0,0,0,6774.83819602273
10,2,1,1,3,22,50,9,0,10,10,1,0,0,0,0,11952.476550099202
10,4,2,9,6,9,40,4,25,18,45,0,0,1,0,0,11539.49140128968
1,1,0,3,6,5,45,7,15,1,30,0,0,0,0,1,2530.9840845959598
3,0,0,21,5,14,45,17,5,2,20,0,0,0,1,0,3744.8439170725096
10,3,1,18,5,20,0,4,40,8,40,0,1,0,0,0,13029.623347763347
10,2,0,6,6,17,45,20,45,3,0,1,0,0,0,0,7589.33750890603
10,3,1,6,6,18,55,23,35,28,40,0,1,0,0,0,10476.090622519838
10,3,1,1,4,20,25,23,35,27,10,0,1,0,0,0,9911.964285714283
10,3,1,24,5,17,0,14,25,21,25,0,1,0,0,0,11378.065777417027
7,4,2,3,3,13,5,9,25,20,20,0,0,1,0,0,12160.639360119054
1,2,0,1,3,20,30,23,20,2,50,1,0,0,0,0,9321.625484307358
8,4,1,18,5,14,0,1,30,11,30,0,0,1,0,0,12584.05954083243
8,4,1,1,6,7,0,19,0,12,0,0,0,1,0,0,12402.897859848488
7,4,1,9,5,9,45,9,25,23,40,0,0,1,0,0,7864.27615981241
10,4,1,18,5,13,0,4,25,15,25,0,0,1,0,0,12322.726935763892
8,4,1,24,5,8,30,19,0,10,30,0,0,1,0,0,9899.238528364
3,3,0,3,4,21,25,0,5,2,40,0,1,0,0,0,4505.725498511905
7,4,2,6,6,5,0,7,40,26,40,0,0,1,0,0,11039.996552579365
10,2,1,1,3,14,5,5,5,15,0,1,0,0,0,0,15683.718952132933
3,2,0,21,5,18,55,21,50,2,55,1,0,0,0,0,4842.256882440475
3,2,0,15,6,16,55,19,55,3,0,1,0,0,0,0,4855.252502141953
10,4,1,27,6,20,55,4,25,7,30,0,0,1,0,0,12552.624957837306
1,0,0,12,6,8,20,10,35,2,15,0,0,0,1,0,3584.795305007494
10,4,1,9,5,20,55,19,0,22,5,0,0,1,0,0,13445.519773741878
1,4,1,15,6,17,55,22,50,4,55,0,0,1,0,0,5259.077929067464
10,2,0,6,5,19,50,22,50,3,0,1,0,0,0,0,6529.656379757396
10,3,1,6,6,18,55,23,35,28,40,0,1,0,0,0,10476.090622519838
10,3,1,24,5,16,30,20,45,28,15,0,1,0,0,0,11142.310768398263
7,3,1,3,4,19,0,4,40,9,40,0,1,0,0,0,7472.433195684525
3,2,0,21,5,5,30,8,20,2,50,1,0,0,0,0,4181.502936057
10,3,1,1,5,14,5,23,35,9,30,0,1,0,0,0,13601.290261656748
3,2,0,27,4,8,30,11,20,2,50,1,0,0,0,0,4938.586054067462
10,2,0,15,4,8,20,11,20,3,0,1,0,0,0,0,6422.581569940476
10,4,2,9,6,11,45,12,35,24,50,0,0,1,0,0,13579.370668740976
3,2,0,21,3,23,30,2,20,2,50,1,0,0,0,0,5936.240770089291
1,3,0,3,4,9,0,11,25,2,25,0,1,0,0,0,3883.4541344246013
10,2,1,18,3,16,55,5,5,12,10,1,0,0,0,0,11675.762700606687
10,3,1,15,5,20,25,21,5,24,40,0,1,0,0,0,13221.688742750315
10,4,1,21,3,18,15,18,50,24,35,0,0,1,0,0,11750.316269164852
8,4,1,15,6,11,30,1,30,14,0,0,0,1,0,0,12850.456479752886
7,4,2,6,3,21,30,19,15,21,45,0,0,1,0,0,12060.191331507036
10,1,0,9,6,10,20,11,50,1,30,0,0,0,0,1,5828.119014136906
8,4,1,24,6,7,30,19,0,11,30,0,0,1,0,0,10904.77638516865
8,4,1,21,5,8,30,19,15,10,45,0,0,1,0,0,8284.32536176497
3,2,0,9,5,21,15,0,15,3,0,1,0,0,0,0,3949.35511532738
1,2,0,9,3,9,35,12,30,2,55,1,0,0,0,0,6661.413431412334
10,4,2,3,6,18,25,4,25,10,0,0,0,1,0,0,13775.212429315474
8,4,1,6,3,19,0,1,35,6,35,0,0,1,0,0,14201.514704973844
3,1,0,27,6,9,15,10,45,1,30,0,0,0,0,1,4153.6134488861835
7,2,0,27,4,6,10,8,55,2,45,1,0,0,0,0,5615.434470824314
10,4,2,21,3,10,45,4,25,17,40,0,0,1,0,0,10246.20017981151
10,3,1,9,5,8,25,16,20,7,55,0,1,0,0,0,13005.369016617067
3,3,0,21,6,15,30,18,5,2,35,0,1,0,0,0,4820.458407738095
8,4,1,21,5,11,30,21,0,9,30,0,0,1,0,0,11856.857806299606
8,4,1,6,3,13,0,19,15,6,15,0,0,1,0,0,14330.554718163776
10,4,2,12,6,6,45,4,25,21,40,0,0,1,0,0,12559.390677083336
10,2,1,12,3,18,55,15,15,20,20,1,0,0,0,0,11717.409378720236
5,4,0,15,5,14,40,17,50,3,10,0,0,1,0,0,6236.74175967262
5,2,0,6,4,21,0,23,50,2,50,1,0,0,0,0,5288.501313244048
2,3,0,9,6,22,50,1,20,2,30,0,1,0,0,0,4094.551855158728
7,3,2,24,3,9,25,5,35,20,10,0,1,0,0,0,12351.505955650257
10,3,1,18,5,8,25,18,15,9,50,0,1,0,0,0,11884.687249503966
5,3,1,12,5,17,0,20,20,27,20,0,1,0,0,0,8775.63604313222
4,4,1,21,5,14,25,19,35,5,10,0,0,1,0,0,7772.449765174066
7,4,2,6,3,5,55,19,15,37,20,0,0,1,0,0,13541.407708333336
7,2,1,18,3,8,15,12,15,4,0,1,0,0,0,0,7274.643004712302
10,2,0,1,5,6,0,8,45,2,45,1,0,0,0,0,5678.765486731152
7,4,3,6,5,5,15,19,15,38,0,0,0,1,0,0,11067.456171875001
10,2,1,3,3,8,55,8,15,23,20,1,0,0,0,0,12378.212007913962
10,1,0,15,5,7,5,8,30,1,25,0,0,0,0,1,5175.398040674604
10,3,1,24,3,6,30,20,40,14,10,0,1,0,0,0,11944.498635912698
10,1,0,1,3,2,55,4,25,1,30,0,0,0,0,1,7064.101989425506
7,4,2,15,5,10,55,19,15,8,20,0,0,1,0,0,12430.743806592713
3,3,1,21,5,18,5,23,30,5,25,0,1,0,0,0,6368.368020833332
1,1,0,27,6,22,45,0,15,1,30,0,0,0,0,1,1998.3936228354983
5,2,0,3,5,19,30,22,15,2,45,1,0,0,0,0,4997.515936823593
8,4,1,3,3,12,50,21,0,8,10,0,0,1,0,0,12478.11082160028
2,3,0,21,3,19,35,22,5,2,30,0,1,0,0,0,4748.943095914503
8,4,1,15,5,13,0,19,15,6,15,0,0,1,0,0,14144.057095734132
8,4,1,9,6,10,20,1,30,15,10,0,0,1,0,0,7736.877031813669
4,2,0,1,4,11,40,14,30,2,50,1,0,0,0,0,4434.277808103353
10,3,1,15,5,20,25,22,5,25,40,0,1,0,0,0,13001.355646081354
3,4,1,3,6,9,15,1,30,16,15,0,0,1,0,0,6893.320988343255
10,1,0,27,3,10,20,11,50,1,30,0,0,0,0,1,6948.553488343256
10,3,1,9,5,6,30,10,5,27,35,0,1,0,0,0,10036.896560132578
10,3,1,12,6,6,30,8,15,25,45,0,1,0,0,0,10794.259697984307
10,4,2,15,6,5,30,19,0,13,30,0,0,1,0,0,11841.190000789142
8,4,1,27,6,6,40,19,0,12,20,0,0,1,0,0,10489.312548588565
8,4,1,9,6,13,0,1,30,12,30,0,0,1,0,0,9555.783159722221
7,4,1,18,5,9,0,19,15,10,15,0,0,1,0,0,9194.197239921543
7,1,2,6,3,11,35,15,15,27,40,0,0,0,0,1,12752.695159519299
3,4,1,21,5,15,10,20,0,4,50,0,0,1,0,0,6292.828534338926
10,2,0,3,4,15,15,18,10,2,55,1,0,0,0,0,5432.972856579184
10,3,1,18,5,9,35,23,35,14,0,0,1,0,0,0,13316.038509311864
5,3,1,6,5,20,20,9,5,12,45,0,1,0,0,0,8493.132964153901
1,1,0,24,6,5,45,7,15,1,30,0,0,0,0,1,2555.67638888889
10,3,1,24,5,20,0,16,20,20,20,0,1,0,0,0,11003.182242852632
10,2,0,24,5,18,55,22,0,3,5,1,0,0,0,0,5827.746041553933
3,0,0,6,5,19,35,21,55,2,20,0,0,0,1,0,3685.6585937499995
1,1,0,12,6,22,45,0,15,1,30,0,0,0,0,1,2000.3921029491346
10,3,1,6,6,21,10,10,5,12,55,0,1,0,0,0,13676.390721049782
8,4,1,3,3,9,0,15,30,6,30,0,0,1,0,0,15244.781138054652
10,3,1,15,5,6,30,18,15,11,45,0,1,0,0,0,12789.030066175144
10,3,1,12,5,8,25,16,20,7,55,0,1,0,0,0,13141.328892609134
3,4,1,9,3,15,0,21,0,6,0,0,0,1,0,0,8853.339146487197
